'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "doningtonpark2018, national_prc"
Pole, "PhotonBurst(01:17.7580)"
Lasted laps, "11"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "10", "01:17.7580", "-",
"2",   "", "", "ks_mazda_mx5_cup", "sharkeh", "9", "01:17.9110", "00:00.1530",
"3",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "9", "01:18.0860", "00:00.3280",
"4",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "11", "01:18.1150", "00:00.3570",
"5",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:18.1510", "00:00.3930",
"6",   "", "", "ks_mazda_mx5_cup", "Electro", "11", "01:18.1560", "00:00.3980",
"7",   "", "", "ks_mazda_mx5_cup", "gunciz", "11", "01:18.1880", "00:00.4300",
"8",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "9", "01:18.4720", "00:00.7140",
"9",   "", "", "ks_mazda_mx5_cup", "Trempale", "8", "01:18.6840", "00:00.9260",
"10",   "", "", "ks_mazda_mx5_cup", "Salzeder", "8", "01:18.9320", "00:01.1740",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "10", "01:18.9990", "00:01.2410",
"12",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "10", "01:19.0050", "00:01.2470",
"13",   "", "", "ks_mazda_mx5_cup", "NotJames", "9", "01:19.0440", "00:01.2860",
"14",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:19.4050", "00:01.6470",
"15",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "8", "01:19.5330", "00:01.7750",
"16",   "", "", "ks_mazda_mx5_cup", "gman197002", "11", "01:19.9170", "00:02.1590",
"17",   "", "", "ks_mazda_mx5_cup", "Crosdale", "8", "01:19.9820", "00:02.2240",
"18",   "", "", "ks_mazda_mx5_cup", "swordhaven", "7", "01:20.2100", "00:02.4520",
"19",   "", "", "ks_mazda_mx5_cup", "Horanjo", "10", "01:21.6090", "00:03.8510",
"20",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "9", "01:21.7450", "00:03.9870",
"21",   "", "", "ks_mazda_mx5_cup", "Sakia", "7", "01:23.3350", "00:05.5770",
"22",   "", "", "ks_mazda_mx5_cup", "Waffles", "0", "-", "-",

Qualify laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"14 ", ks_mazda_mx5_cup, no,"0", "01:18.6270", "31.0300", "28.9310", "18.6660",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.1460", "31.4910", "29.0060", "18.6490",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:18.8390", "31.0540", "29.1550", "18.6300",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.5050", "30.8590", "28.9660", "18.6800",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:18.6750", "31.0370", "29.0250", "18.6130",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.5430", "31.0490", "28.8950", "18.5990",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:18.6230", "30.9460", "29.0070", "18.6700",  "F:H - R:H",     
Average,,,"01:20.2824", "31.8366", "29.7348", "18.7110"
Best possible,,, "01:18.0880", "30.8210", "28.8350", "18.4320"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:30.8850", "40.7640", "29.8970", "20.2240",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:21.8540", "31.9490", "30.0330", "19.8720",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:20.2650", "31.8360", "29.1460", "19.2830",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:21.9270", "32.8360", "30.3620", "18.7290",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:18.8940", "31.3650", "28.7910", "18.7380",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.0670", "31.7830", "29.2320", "20.0520",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.9620", "31.9280", "29.2590", "18.7750",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:20.2250", "31.8550", "29.4620", "18.9080",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:19.6890", "31.7640", "29.1600", "18.7650",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:19.2180", "31.5080", "28.9360", "18.7740",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.7170", "31.4770", "29.0520", "19.1880",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:19.6010", "31.4970", "29.1960", "18.9080",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:19.8280", "31.7410", "29.2280", "18.8590",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.8040", "31.6940", "29.2100", "18.9000",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:20.2450", "31.8700", "29.4570", "18.9180",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:19.0930", "31.3660", "29.0030", "18.7240",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:19.5120", "31.4920", "29.2460", "18.7740",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:20.5940", "31.6620", "29.9790", "18.9530",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.5440", "31.4120", "29.2780", "18.8540",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.6710", "31.8080", "29.0750", "18.7880",  "F:H - R:H",     
Average,,,"01:20.5798", "32.1804", "29.3501", "19.0493"
Best possible,,, "01:18.8800", "31.3650", "28.7910", "18.7240"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", ks_mazda_mx5_cup, no,"0", "01:28.4640", "39.5220", "29.8790", "19.0630",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:30.1160", "31.4230", "37.1610", "21.5320",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:19.2790", "31.4260", "29.1780", "18.6750",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:19.0300", "31.1550", "29.2490", "18.6260",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:20.0070", "31.1630", "29.4760", "19.3680",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.8210", "31.0670", "28.9620", "18.7920",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.3370", "31.4130", "29.1320", "18.7920",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.9460", "31.1650", "29.0970", "18.6840",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:19.0620", "31.2130", "29.2540", "18.5950",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:18.7900", "31.1800", "29.0120", "18.5980",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.7470", "31.0820", "29.0080", "18.6570",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.9930", "31.1170", "29.1650", "18.7110",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:19.7930", "31.1670", "29.9520", "18.6740",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:29.1750", "41.3670", "29.1420", "18.6660",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:18.7180", "31.0500", "29.0060", "18.6620",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:18.6290", "31.0190", "28.9630", "18.6470",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:19.4810", "31.4760", "29.3930", "18.6120",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:18.6940", "31.0210", "29.0120", "18.6610",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:18.7110", "31.0780", "29.0110", "18.6220",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.0510", "31.2610", "28.9930", "18.7970",  "F:H - R:H",     
Average,,,"01:20.5923", "32.1183", "29.6023", "18.8717"
Best possible,,, "01:18.5760", "31.0190", "28.9620", "18.5950"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", ks_mazda_mx5_cup, no,"0", "01:30.0000", "40.1800", "29.9210", "19.8990",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:22.0430", "32.4360", "30.2760", "19.3310",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:20.1340", "31.4440", "29.1960", "19.4940",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:19.1880", "31.4780", "28.8810", "18.8290",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:19.1630", "31.2970", "29.0520", "18.8140",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:18.5090", "30.9760", "28.8000", "18.7330",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.0500", "31.1510", "28.8360", "19.0630",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.9300", "31.2480", "28.7860", "18.8960",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:18.8930", "31.2880", "28.9210", "18.6840",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:19.2790", "31.3400", "29.1650", "18.7740",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.2280", "31.1540", "29.2370", "18.8370",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:34.6770", "31.0780", "44.6900", "18.9090",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.6370", "30.9910", "28.9890", "18.6570",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.2950", "31.0870", "29.0070", "19.2010",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.0230", "31.2420", "28.9980", "18.7830",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:18.6150", "30.9010", "28.9620", "18.7520",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:18.7630", "30.9050", "29.1110", "18.7470",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:20.0690", "31.2760", "28.9760", "19.8170",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.2970", "31.4130", "28.9250", "18.9590",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.6780", "31.5690", "28.9260", "19.1830",  "F:H - R:H",     
Average,,,"01:20.6236", "31.7227", "29.8828", "19.0181"
Best possible,,, "01:18.3440", "30.9010", "28.7860", "18.6570"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
"1 ", ks_mazda_mx5_cup, no,"0", "01:31.7990", "41.4710", "29.9260", "20.4020",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:27.5410", "32.6450", "29.6200", "25.2760",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:21.5540", "32.4960", "29.9610", "19.0970",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:20.8810", "31.9790", "29.6830", "19.2190",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:20.2990", "31.9380", "29.3710", "18.9900",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:19.1290", "31.3880", "29.0080", "18.7330",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:19.3950", "31.5190", "29.1060", "18.7700",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:19.2580", "31.5080", "29.0160", "18.7340",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:19.0080", "31.3700", "28.8810", "18.7570",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:19.1360", "31.4630", "28.9490", "18.7240",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:19.2570", "31.3400", "29.0570", "18.8600",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:19.4960", "31.3510", "29.3940", "18.7510",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:19.2290", "31.4760", "29.0430", "18.7100",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.0360", "31.2280", "28.9490", "18.8590",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.3490", "31.3260", "29.0290", "18.9940",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:19.1170", "31.3680", "28.9520", "18.7970",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:19.2680", "31.3390", "29.1240", "18.8050",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:21.0430", "31.2690", "29.6820", "20.0920",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.8260", "31.8470", "29.1430", "18.8360",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.1940", "31.2320", "28.9350", "19.0270",  "F:H - R:H",     
Average,,,"01:20.6409", "32.0777", "29.2415", "19.3217"
Best possible,,, "01:18.8190", "31.2280", "28.8810", "18.7100"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"xPsychedelix"
"1 ", ks_mazda_mx5_cup, no,"0", "01:30.7390", "40.4200", "30.1230", "20.1960",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:35.0500", "32.3960", "29.9300", "32.7240",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:20.8970", "32.4780", "29.6990", "18.7200",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:20.4260", "31.7640", "29.8160", "18.8460",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:23.0180", "32.4160", "30.1010", "20.5010",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.3940", "32.4390", "29.5830", "19.3720",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:20.4480", "31.7400", "29.8700", "18.8380",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:19.6670", "31.4090", "29.3630", "18.8950",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:20.5170", "31.9530", "29.4290", "19.1350",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.1890", "31.7600", "29.5660", "18.8630",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.9460", "31.2190", "29.1100", "18.6170",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:20.8260", "32.6850", "29.3660", "18.7750",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:19.7890", "31.6340", "29.5570", "18.5980",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.7640", "31.7760", "29.3440", "18.6440",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.4290", "31.4050", "29.2410", "18.7830",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:20.5280", "31.4780", "29.4980", "19.5520",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:19.7200", "31.7140", "29.3710", "18.6350",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:20.7260", "32.0500", "29.8300", "18.8460",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:20.6520", "32.0970", "29.7090", "18.8460",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:19.7670", "31.4640", "29.3800", "18.9230",  "F:H - R:H",     
Average,,,"01:21.6247", "32.3149", "29.5943", "19.7155"
Best possible,,, "01:18.9270", "31.2190", "29.1100", "18.5980"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Crosdale"
"1 ", ks_mazda_mx5_cup, no,"0", "01:39.9840", "51.0010", "29.4980", "19.4850",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:21.6470", "32.2830", "29.7890", "19.5750",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:22.7390", "32.1590", "30.2360", "20.3440",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:20.0350", "31.5340", "29.7230", "18.7780",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:20.2310", "31.5330", "29.4920", "19.2060",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.3890", "32.5470", "29.6100", "19.2320",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:20.7910", "32.0970", "29.5600", "19.1340",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:20.9650", "31.7310", "29.9430", "19.2910",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:20.7040", "31.6000", "29.9470", "19.1570",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.7890", "31.8570", "29.7630", "19.1690",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:21.7050", "32.4930", "29.8210", "19.3910",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:20.9230", "31.9050", "29.6770", "19.3410",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:21.7070", "33.0630", "29.7040", "18.9400",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:20.8140", "32.3040", "29.5370", "18.9730",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:20.4860", "31.6890", "29.7540", "19.0430",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:20.7910", "31.6370", "30.0470", "19.1070",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:20.1460", "31.5870", "29.5740", "18.9850",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:20.2950", "31.9780", "29.4980", "18.8190",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:21.2520", "32.7280", "29.6420", "18.8820",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:21.0260", "31.9500", "29.6680", "19.4080",  "F:H - R:H",     
Average,,,"01:21.9210", "32.9838", "29.7242", "19.2130"
Best possible,,, "01:19.8030", "31.5330", "29.4920", "18.7780"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NotJames"
"1 ", ks_mazda_mx5_cup, no,"0", "01:29.0220", "38.9000", "30.5190", "19.6030",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:31.3680", "31.2160", "39.4520", "20.7000",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:20.6170", "31.7020", "30.0870", "18.8280",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:24.2630", "31.4870", "32.9900", "19.7860",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:19.5130", "31.3360", "29.2360", "18.9410",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:19.4980", "31.5240", "29.3750", "18.5990",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:28.8220", "31.2220", "38.1600", "19.4400",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:18.9990", "31.0550", "29.1610", "18.7830",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:30.7240", "31.2250", "29.4530", "30.0460",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:21.0010", "32.7920", "29.5290", "18.6800",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:18.7510", "31.2620", "28.8640", "18.6250",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:18.6380", "30.9840", "28.9750", "18.6790",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:18.9010", "31.1650", "29.0430", "18.6930",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.1020", "31.1990", "29.3180", "18.5850",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.3500", "31.6540", "29.2230", "18.4730",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:19.1140", "31.1620", "29.4210", "18.5310",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:24.4930", "33.1970", "32.4810", "18.8150",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:20.0510", "31.4740", "29.7090", "18.8680",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:19.5040", "31.2590", "29.5200", "18.7250",  "F:H - R:H",     
"20 ", ks_mazda_mx5_cup, no,"0", "01:20.5460", "31.4160", "29.6370", "19.4930",  "F:H - R:H",     
Average,,,"01:22.1140", "31.8616", "30.7077", "19.5447"
Best possible,,, "01:18.3210", "30.9840", "28.8640", "18.4730"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gman197002"
"1 ", ks_mazda_mx5_cup, no,"0", "01:31.1840", "41.1310", "30.1100", "19.9430",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.0840", "32.4570", "29.6630", "35.9640",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:21.6420", "32.6140", "29.7900", "19.2380",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:21.1660", "32.3630", "29.6910", "19.1120",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:21.4470", "31.7220", "29.8700", "19.8550",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.4630", "32.0850", "29.5330", "19.8450",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:20.7800", "32.2160", "29.5920", "18.9720",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:20.2510", "31.7190", "29.4300", "19.1020",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:19.9260", "31.5510", "29.3210", "19.0540",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:21.1390", "32.0660", "29.9390", "19.1340",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:20.5780", "31.8660", "29.7450", "18.9670",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:19.8350", "31.6590", "29.1500", "19.0260",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:20.1390", "31.6100", "29.7460", "18.7830",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:19.8660", "31.6890", "29.3260", "18.8510",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:19.8470", "31.6350", "29.2670", "18.9450",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:19.9990", "31.7590", "29.3090", "18.9310",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:29.6950", "39.4520", "31.3390", "18.9040",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:21.3570", "31.9820", "29.5250", "19.8500",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:21.7730", "33.5920", "29.2540", "18.9270",  "F:H - R:H",     
Average,,,"01:22.6406", "32.9036", "29.6632", "20.0738"
Best possible,,, "01:19.4840", "31.5510", "29.1500", "18.7830"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_mazda_mx5_cup, no,"0", "01:42.1160", "48.7280", "30.4570", "22.9310",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:22.3620", "32.7490", "29.8940", "19.7190",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:24.6310", "32.0660", "29.7140", "22.8510",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:21.7520", "32.6670", "29.7180", "19.3670",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:22.5960", "32.1140", "30.7080", "19.7740",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:21.7870", "32.6520", "29.9510", "19.1840",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:21.1540", "32.4420", "29.4930", "19.2190",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:21.0550", "32.3330", "29.6280", "19.0940",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:21.0190", "32.1090", "29.8750", "19.0350",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:20.5460", "32.1000", "29.4520", "18.9940",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:20.3720", "31.7540", "29.6380", "18.9800",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:20.2830", "31.6330", "29.6100", "19.0400",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:20.3650", "31.8060", "29.4790", "19.0800",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:22.0320", "32.6670", "30.2400", "19.1250",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:20.7660", "31.9900", "29.7000", "19.0760",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:22.3860", "32.3810", "29.5840", "20.4210",  "F:H - R:H",     
"17 ", ks_mazda_mx5_cup, no,"0", "01:21.6020", "32.2820", "30.2320", "19.0880",  "F:H - R:H",     
"18 ", ks_mazda_mx5_cup, no,"0", "01:25.0570", "33.0960", "32.8490", "19.1120",  "F:H - R:H",     
"19 ", ks_mazda_mx5_cup, no,"0", "01:20.7180", "32.1130", "29.6050", "19.0000",  "F:H - R:H",     
Average,,,"01:22.7684", "33.1412", "29.9909", "19.6363"
Best possible,,, "01:20.0650", "31.6330", "29.4520", "18.9800"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
