'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "vir, north course_prc"
Pole, "NotJames(01:36.8420)"
Lasted laps, "9"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "NotJames", "8", "01:36.8420", "-",
"2",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:37.1050", "00:00.2630",
"3",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "9", "01:37.2720", "00:00.4300",
"4",   "", "", "ks_mazda_mx5_cup", "maestro", "8", "01:37.5420", "00:00.7000",
"5",   "", "", "ks_mazda_mx5_cup", "gunciz", "9", "01:37.5730", "00:00.7310",
"6",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "9", "01:37.7930", "00:00.9510",
"7",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "9", "01:37.7950", "00:00.9530",
"8",   "", "", "ks_mazda_mx5_cup", "Salzeder", "9", "01:37.9240", "00:01.0820",
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.8970", "44.9100", "21.6800", "31.3070",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.9840", "44.9650", "21.7840", "31.2350",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.8970", "45.0140", "22.3020", "31.5810",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.3230", "45.2950", "21.7710", "31.2570",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.5740", "45.1810", "21.8210", "31.5720",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.0590", "44.9860", "21.6940", "31.3790",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.7270", "45.2570", "22.0780", "31.3920",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.1530", "44.8420", "21.7400", "31.5710",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:39.2500", "45.7040", "21.6990", "31.8470",  "F:H - R:H",     
Average,,,"01:39.3684", "45.9584", "21.9609", "31.4491"
Best possible,,, "01:37.6660", "44.8410", "21.6500", "31.1750"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.9960", "57.1450", "22.2750", "31.5760",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.5520", "44.8180", "22.3070", "31.4270",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:40.4420", "45.9430", "22.9730", "31.5260",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.5790", "45.3260", "21.8440", "31.4090",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.2650", "45.3260", "21.8210", "31.1180",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.6940", "45.0400", "21.7800", "31.8740",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.4720", "45.8950", "21.9190", "31.6580",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.6190", "44.9290", "21.5770", "31.1130",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.9000", "45.0570", "21.6720", "31.1710",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:39.0870", "44.9960", "22.5190", "31.5720",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.1250", "45.2650", "22.5590", "31.3010",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.7060", "45.3720", "21.8880", "31.4460",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.1400", "44.8640", "21.8340", "31.4420",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.5920", "45.0770", "22.0860", "31.4290",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.9050", "45.3680", "22.1850", "31.3520",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.7270", "45.0140", "21.8710", "31.8420",  "F:H - R:H",     
Average,,,"01:39.4876", "45.9647", "22.0694", "31.4535"
Best possible,,, "01:37.5080", "44.8180", "21.5770", "31.1130"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Salzeder"
"1 ", ks_mazda_mx5_cup, no,"0", "01:48.3230", "54.5660", "22.1900", "31.5670",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.7950", "45.3630", "21.7980", "32.6340",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.6800", "45.4320", "21.8510", "31.3970",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.8400", "44.6550", "21.8970", "31.2880",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.9030", "44.8210", "21.8840", "31.1980",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.2090", "45.0190", "21.8480", "31.3420",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.2660", "45.7800", "22.0320", "31.4540",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.5710", "45.1550", "21.9380", "31.4780",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.1900", "44.9810", "21.8800", "31.3290",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:42.7530", "47.9650", "22.8470", "31.9410",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.8550", "45.8050", "22.4140", "31.6360",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.6490", "44.9270", "22.0640", "31.6580",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.1180", "44.8820", "21.9470", "31.2890",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.1360", "44.5360", "22.2800", "31.3200",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:39.3320", "45.3460", "22.3340", "31.6520",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:39.9740", "45.3270", "21.8690", "32.7780",  "F:H - R:H",     
Average,,,"01:39.5997", "45.9100", "22.0671", "31.6226"
Best possible,,, "01:37.5320", "44.5360", "21.7980", "31.1980"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", ks_mazda_mx5_cup, no,"0", "01:51.4720", "57.4140", "22.5850", "31.4730",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.5650", "45.0950", "21.8210", "31.6490",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.4230", "45.4630", "22.5860", "31.3740",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.0180", "45.0180", "21.7390", "31.2610",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.1480", "45.0480", "21.8250", "31.2750",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:47.9270", "45.1210", "21.7940", "41.0120",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:40.0290", "46.8200", "21.9740", "31.2350",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.1310", "44.9100", "21.8060", "31.4150",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.2990", "44.9290", "21.8880", "31.4820",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.6720", "44.9510", "21.8340", "31.8870",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.1110", "45.0970", "21.6810", "31.3330",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.9490", "44.8270", "21.7750", "31.3470",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.4260", "45.1010", "21.7900", "31.5350",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.0480", "44.8490", "21.6860", "31.5130",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.7510", "44.7730", "21.7940", "32.1840",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.5770", "45.1970", "21.8250", "31.5550",  "F:H - R:H",     
Average,,,"01:39.9091", "45.9133", "21.9002", "32.0956"
Best possible,,, "01:37.6890", "44.7730", "21.6810", "31.2350"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"nemaides"
"1 ", ks_mazda_mx5_cup, no,"0", "01:55.0490", "59.9740", "23.4590", "31.6160",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.9390", "46.9330", "21.6360", "31.3700",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.7690", "46.2410", "21.8660", "31.6620",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.9610", "45.6620", "22.0640", "31.2350",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.9910", "45.7690", "21.8210", "31.4010",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.1750", "45.9620", "21.8390", "31.3740",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.1900", "45.0640", "22.7340", "31.3920",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.6810", "46.7380", "21.8380", "31.1050",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:40.3630", "45.0260", "21.5820", "33.7550",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.8660", "45.8250", "21.5590", "31.4820",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.5720", "46.5540", "21.9140", "31.1040",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.9840", "45.2810", "21.9070", "31.7960",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.5620", "45.2230", "21.7080", "31.6310",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.9140", "45.3500", "21.7400", "31.8240",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:39.4690", "46.6530", "21.6490", "31.1670",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:39.1450", "45.6350", "21.8530", "31.6570",  "F:H - R:H",     
Average,,,"01:40.2894", "46.7431", "21.9481", "31.5982"
Best possible,,, "01:37.6890", "45.0260", "21.5590", "31.1040"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Trempale"
"1 ", ks_mazda_mx5_cup, no,"0", "01:54.0880", "59.7770", "22.3570", "31.9540",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.9960", "45.9640", "21.7840", "31.2480",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:47.8940", "45.6510", "21.8160", "40.4270",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:41.2260", "47.3150", "21.7180", "32.1930",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:39.8410", "46.6110", "21.8780", "31.3520",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.3120", "45.9950", "21.8610", "31.4560",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.8060", "45.6930", "21.7700", "31.3430",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.8350", "45.5270", "21.8710", "31.4370",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.7700", "45.8190", "21.7530", "31.1980",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.4750", "45.5720", "21.7580", "31.1450",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.3340", "44.8740", "22.2650", "31.1950",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.2340", "45.0620", "21.9780", "31.1940",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.0660", "45.0650", "21.6190", "31.3820",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.0400", "44.9040", "21.9950", "31.1410",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.9560", "44.8820", "21.7000", "31.3740",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.8190", "45.6480", "22.1040", "31.0670",  "F:H - R:H",     
Average,,,"01:40.3557", "46.5224", "21.8892", "31.9441"
Best possible,,, "01:37.5600", "44.8740", "21.6190", "31.0670"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
"1 ", ks_mazda_mx5_cup, no,"0", "01:56.3920", "61.6130", "22.8650", "31.9140",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:41.5480", "47.2960", "22.4910", "31.7610",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.5970", "46.3960", "22.4780", "32.7230",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:40.2900", "45.7540", "22.4230", "32.1130",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.5810", "45.1970", "21.8160", "31.5680",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.9700", "45.3560", "21.8520", "31.7620",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.9370", "45.4000", "22.0460", "31.4910",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.7210", "45.3730", "21.8930", "31.4550",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.6390", "45.2700", "21.7570", "31.6120",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:39.2630", "45.7320", "21.7710", "31.7600",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.0520", "45.2270", "22.4820", "31.3430",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.7670", "45.5000", "21.9110", "31.3560",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.5560", "45.0500", "22.0730", "31.4330",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.5590", "45.2520", "21.9910", "31.3160",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.8910", "45.3500", "22.0010", "31.5400",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:39.7230", "46.0100", "22.2930", "31.4200",  "F:H - R:H",     
Average,,,"01:40.4053", "46.6110", "22.1339", "31.6604"
Best possible,,, "01:38.1230", "45.0500", "21.7570", "31.3160"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.0720", "56.9540", "21.8570", "31.2610",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.5160", "45.2140", "21.9420", "31.3600",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:39.1280", "45.9520", "21.9150", "31.2610",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.0750", "45.3760", "21.5280", "31.1710",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.5530", "45.1560", "21.8690", "31.5280",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.2340", "45.2970", "22.0140", "31.9230",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.1310", "45.2150", "21.7900", "31.1260",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.4020", "45.2530", "21.8480", "31.3010",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.6150", "45.5430", "21.7160", "31.3560",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:54.9320", "45.3810", "21.7480", "47.8030",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:42.6120", "45.9650", "24.8900", "31.7570",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:39.0310", "45.4410", "22.0090", "31.5810",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.2400", "45.0960", "21.6670", "31.4770",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.6330", "45.1100", "21.8530", "31.6700",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:39.4120", "45.2180", "21.9240", "32.2700",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.9150", "45.3930", "21.9050", "31.6170",  "F:H - R:H",     
Average,,,"01:40.6564", "46.0978", "22.0297", "32.5289"
Best possible,,, "01:37.7500", "45.0960", "21.5280", "31.1260"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"marzen224"
"1 ", ks_mazda_mx5_cup, no,"0", "01:54.2180", "59.6290", "23.4140", "31.1750",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:46.9540", "48.7150", "26.2310", "32.0080",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:46.5160", "45.8380", "26.6620", "34.0160",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.3970", "46.0090", "22.1450", "31.2430",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.7130", "45.6810", "21.6630", "31.3690",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.1630", "45.2940", "22.0850", "31.7840",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:40.6980", "46.5000", "22.1210", "32.0770",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.6840", "45.4320", "22.1210", "31.1310",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.7780", "45.2360", "22.1940", "31.3480",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:39.0220", "45.4400", "22.0190", "31.5630",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.0510", "45.7440", "22.0810", "31.2260",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:39.4680", "45.7190", "22.4110", "31.3380",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.3060", "45.1430", "21.9740", "31.1890",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.6780", "45.3310", "22.1360", "31.2110",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.5520", "45.2990", "22.0640", "31.1890",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.8460", "44.8580", "21.6180", "31.3700",  "F:H - R:H",     
Average,,,"01:40.8778", "46.6168", "22.6837", "31.5773"
Best possible,,, "01:37.6070", "44.8580", "21.6180", "31.1310"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Horanjo"
"1 ", ks_mazda_mx5_cup, no,"0", "01:54.1960", "59.4490", "22.3960", "32.3510",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:42.8660", "48.6050", "22.0330", "32.2280",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:43.2600", "47.8550", "22.4380", "32.9670",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:41.9970", "46.3670", "23.0410", "32.5890",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:41.6460", "47.0430", "22.5170", "32.0860",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:40.8900", "46.5480", "22.3370", "32.0050",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:42.2490", "47.2490", "22.5640", "32.4360",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:41.2680", "46.4030", "22.9010", "31.9640",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:43.3910", "48.4010", "22.4460", "32.5440",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:41.6120", "46.2890", "22.2750", "33.0480",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:40.9920", "46.5820", "22.0630", "32.3470",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:43.6980", "47.8840", "22.7470", "33.0670",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:43.7110", "48.6220", "22.4550", "32.6340",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:42.1690", "47.0710", "22.9540", "32.1440",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:40.2470", "45.9960", "22.1660", "32.0850",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:41.9280", "46.9650", "22.3740", "32.5890",  "F:H - R:H",     
Average,,,"01:42.8826", "47.9581", "22.4817", "32.4428"
Best possible,,, "01:39.9930", "45.9960", "22.0330", "31.9640"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Electro"
No laps for this driver

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Jifu"
No laps for this driver


Race 2 best laps
'======================
'------------------------
Overall top (20)
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "01:36.7890", ""
"MrGrinder", "ks_mazda_mx5_cup", "01:36.9960", "0.207"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.0470", "0.258"
"NotJames", "ks_mazda_mx5_cup", "01:37.0580", "0.269"
"NotJames", "ks_mazda_mx5_cup", "01:37.1600", "0.371"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.1930", "0.404"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2050", "0.416"
"NotJames", "ks_mazda_mx5_cup", "01:37.2140", "0.425"
"NotJames", "ks_mazda_mx5_cup", "01:37.2160", "0.427"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2270", "0.438"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.3290", "0.54"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.3350", "0.546"
"NotJames", "ks_mazda_mx5_cup", "01:37.3410", "0.552"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.3460", "0.557"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.3610", "0.572"
"NotJames", "ks_mazda_mx5_cup", "01:37.3820", "0.593"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.3850", "0.596"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.3970", "0.608"
"NotJames", "ks_mazda_mx5_cup", "01:37.4060", "0.617"
"MrGrinder", "ks_mazda_mx5_cup", "01:37.4060", "0.617"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "01:36.7890", ""
"MrGrinder", "ks_mazda_mx5_cup", "01:36.9960", "0.207"
"McLarenTim", "ks_mazda_mx5_cup", "01:37.2050", "0.416"
"Waffles", "ks_mazda_mx5_cup", "01:37.5220", "0.733"
"maestro", "ks_mazda_mx5_cup", "01:37.5850", "0.796"
"Georgin", "ks_mazda_mx5_cup", "01:37.6190", "0.83"
"Salzeder", "ks_mazda_mx5_cup", "01:37.8400", "1.051"
"marzen224", "ks_mazda_mx5_cup", "01:37.8460", "1.057"
"gunciz", "ks_mazda_mx5_cup", "01:37.8970", "1.108"
"PhotonBurst", "ks_mazda_mx5_cup", "01:37.9490", "1.16"
"Trempale", "ks_mazda_mx5_cup", "01:37.9560", "1.167"
"Viperion_NZ", "ks_mazda_mx5_cup", "01:38.0750", "1.286"
"NihonTiger", "ks_mazda_mx5_cup", "01:38.5560", "1.767"
"nemaides", "ks_mazda_mx5_cup", "01:38.5620", "1.773"
"Horanjo", "ks_mazda_mx5_cup", "01:40.2470", "3.458"


Race 2 consistency
'======================
Driver, Vehicle, Consistency,
"maestro", "ks_mazda_mx5_cup", "99.58%  0.4125",
"Waffles", "ks_mazda_mx5_cup", "99.53%  0.4538",
"MrGrinder", "ks_mazda_mx5_cup", "99.35%  0.6297",
"gunciz", "ks_mazda_mx5_cup", "99.30%  0.6886",
"McLarenTim", "ks_mazda_mx5_cup", "99.27%  0.7093",
"NotJames", "ks_mazda_mx5_cup", "99.23%  0.7461",
"nemaides", "ks_mazda_mx5_cup", "99.19%  0.7965",
"NihonTiger", "ks_mazda_mx5_cup", "99.15%  0.8396",
"Georgin", "ks_mazda_mx5_cup", "98.79%  1.18",
"Salzeder", "ks_mazda_mx5_cup", "98.71%  1.2622",
"PhotonBurst", "ks_mazda_mx5_cup", "98.70%  1.2742",
"Trempale", "ks_mazda_mx5_cup", "98.38%  1.5903",
"Horanjo", "ks_mazda_mx5_cup", "97.99%  2.0156",
"Viperion_NZ", "ks_mazda_mx5_cup", "97.87%  2.0931",
"marzen224", "ks_mazda_mx5_cup", "97.65%  2.2954",
"Electro", "ks_mazda_mx5_cup", "-",
"Jifu", "ks_mazda_mx5_cup", "-",




Race 2 sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "44.4020", "-"
"MrGrinder", "ks_mazda_mx5_cup", "44.5050", "0.1030"
"McLarenTim", "ks_mazda_mx5_cup", "44.5210", "0.1190"
"Salzeder", "ks_mazda_mx5_cup", "44.5360", "0.1340"
"maestro", "ks_mazda_mx5_cup", "44.6730", "0.2710"
"Waffles", "ks_mazda_mx5_cup", "44.7670", "0.3650"
"PhotonBurst", "ks_mazda_mx5_cup", "44.7730", "0.3710"
"Georgin", "ks_mazda_mx5_cup", "44.8180", "0.4160"
"gunciz", "ks_mazda_mx5_cup", "44.8410", "0.4390"
"marzen224", "ks_mazda_mx5_cup", "44.8580", "0.4560"
"Trempale", "ks_mazda_mx5_cup", "44.8740", "0.4720"
"nemaides", "ks_mazda_mx5_cup", "45.0260", "0.6240"
"NihonTiger", "ks_mazda_mx5_cup", "45.0500", "0.6480"
"Viperion_NZ", "ks_mazda_mx5_cup", "45.0960", "0.6940"
"Horanjo", "ks_mazda_mx5_cup", "45.9960", "1.5940"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"NotJames", "ks_mazda_mx5_cup", "21.4330", "-"
"MrGrinder", "ks_mazda_mx5_cup", "21.4470", "0.0140"
"McLarenTim", "ks_mazda_mx5_cup", "21.4600", "0.0270"
