Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_mazda_mx5_cup", "marzen224", "7", "01:36.5010", "-",
"2",   "", "", "ks_mazda_mx5_cup", "PhotonBurst", "8", "01:36.8910", "00:00.3900",
"3",   "", "", "ks_mazda_mx5_cup", "gunciz", "9", "01:36.9430", "00:00.4420",
"4",   "", "", "ks_mazda_mx5_cup", "Georgin", "7", "01:37.0680", "00:00.5670",
"5",   "", "", "ks_mazda_mx5_cup", "Salzeder", "9", "01:37.1010", "00:00.6000",
"6",   "", "", "ks_mazda_mx5_cup", "Waffles", "7", "01:37.1190", "00:00.6180",
"7",   "", "", "ks_mazda_mx5_cup", "McLarenTim", "7", "01:37.1440", "00:00.6430",
"8",   "", "", "ks_mazda_mx5_cup", "NihonTiger", "9", "01:37.2170", "00:00.7160",
"9",   "", "", "ks_mazda_mx5_cup", "nemaides", "7", "01:37.3300", "00:00.8290",
"10",   "", "", "ks_mazda_mx5_cup", "MrGrinder", "7", "01:37.4610", "00:00.9600",
"11",   "", "", "ks_mazda_mx5_cup", "maestro", "8", "01:37.5050", "00:01.0040",
"12",   "", "", "ks_mazda_mx5_cup", "xPsychedelix", "7", "01:37.6760", "00:01.1750",
"13",   "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "4", "01:37.7470", "00:01.2460",
"14",   "", "", "ks_mazda_mx5_cup", "NotJames", "7", "01:37.9260", "00:01.4250",
"15",   "", "", "ks_mazda_mx5_cup", "Smartpipe", "8", "01:38.0710", "00:01.5700",
"16",   "", "", "ks_mazda_mx5_cup", "Barricade", "7", "01:39.9330", "00:03.4320",
"17",   "", "", "ks_mazda_mx5_cup", "Horanjo", "8", "01:40.1490", "00:03.6480",
"18",   "", "", "ks_mazda_mx5_cup", "Jifu", "8", "01:42.2200", "00:05.7190",
"19",   "", "", "ks_mazda_mx5_cup", "JEMknight657", "0", "-", "-",
"20",   "", "", "ks_mazda_mx5_cup", "Trempale", "0", "-", "-",
"21",   "", "", "ks_mazda_mx5_cup", "Electro", "0", "-", "-",

Qualify laps
'======================





'+++++++++++++++++++++
Race 2
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Race"
Track:, "oulton_park, island_prc"
Winner, "PhotonBurst"
Led most laps, "PhotonBurst"
Best lap, "McLarenTim (01:36.8730)"
Lasted laps, "16"
Host, "Unknown"


Race 2 result
'======================
Pos,    Class, Team, Vehicle, Driver, Laps, Time/Retired, Best lap, Consistency, Led, Pits,
"1",  "", "", "ks_mazda_mx5_cup", "PhotonBurst", "16", "    26:03.9730", "01:36.9620", "99.57%", "15", "0", 
"2",  "", "", "ks_mazda_mx5_cup", "NihonTiger", "16", "  '+00:09.9120", "01:37.2100", "99.37%", "0", "0", 
"3",  "", "", "ks_mazda_mx5_cup", "gunciz", "16", "  '+00:10.1250", "01:36.9790", "99.30%", "0", "0", 
"4",  "", "", "ks_mazda_mx5_cup", "McLarenTim", "16", "  '+00:17.3860", "01:36.8730", "99.25%", "0", "0", 
"5",  "", "", "ks_mazda_mx5_cup", "Viperion_NZ", "16", "  '+00:23.9220", "01:37.4120", "98.78%", "0", "0", 
"6",  "", "", "ks_mazda_mx5_cup", "Georgin", "16", "  '+00:25.8800", "01:37.4570", "98.85%", "0", "0", 
"7",  "", "", "ks_mazda_mx5_cup", "maestro", "16", "  '+00:26.6470", "01:36.9090", "98.75%", "0", "0", 
"8",  "", "", "ks_mazda_mx5_cup", "Waffles", "16", "  '+00:35.7780", "01:37.7830", "98.63%", "0", "0", 
"9",  "", "", "ks_mazda_mx5_cup", "nemaides", "16", "  '+00:37.6840", "01:37.7490", "98.19%", "0", "0", 
"10",  "", "", "ks_mazda_mx5_cup", "Smartpipe", "16", "  '+00:44.5590", "01:37.5720", "97.52%", "0", "0", 
"11",  "", "", "ks_mazda_mx5_cup", "xPsychedelix", "16", "  '+00:49.2620", "01:38.0380", "97.81%", "0", "0", 
"12",  "", "", "ks_mazda_mx5_cup", "MrGrinder", "16", "  '+00:50.2700", "01:37.4780", "97.20%", "0", "0", 
"13",  "", "", "ks_mazda_mx5_cup", "Barricade", "16", "  '+01:00.8310", "01:38.4030", "98.12%", "0", "0", 
"14",  "", "", "ks_mazda_mx5_cup", "Horanjo", "16", "  '+01:09.7960", "01:38.8320", "97.03%", "0", "0", 
"15",  "", "", "ks_mazda_mx5_cup", "marzen224", "16", "  '+01:37.0860", "01:37.1460", "99.07%", "0", "0", 
"16",  "", "", "ks_mazda_mx5_cup", "Salzeder", "14", "  '+00:29.4970", "01:37.4380", "98.30%", "0", "0", 
"17",  "", "", "ks_mazda_mx5_cup", "Jifu", "14", "  '+03:25.2360", "01:40.8040", "95.11%", "0", "0", 
"18",  "", "", "ks_mazda_mx5_cup", "NotJames", "7", " ", "01:37.6870", "99.03%", "0", "0", 
"19",  "", "", "ks_mazda_mx5_cup", "Electro", "0", " DNF", "-", "-", "0", "0", 
"20",  "", "", "ks_mazda_mx5_cup", "Trempale", "0", " DNF", "-", "-", "0", "0", 
"21",  "", "", "ks_mazda_mx5_cup", "JEMknight657", "0", " DNF", "-", "-", "0", "0", 


Race 2 laps
'======================
Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"PhotonBurst"
"1 ", ks_mazda_mx5_cup, no,"0", "01:43.7580", "50.4240", "38.3440", "14.9900",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.5190", "45.3010", "37.6020", "14.6160",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:37.1960", "44.8710", "37.6470", "14.6780",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.1750", "45.0210", "37.6010", "14.5530",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.1850", "44.8990", "37.7280", "14.5580",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.1320", "44.8820", "37.7470", "14.5030",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:36.9620", "44.9510", "37.4680", "14.5430",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.0440", "44.8860", "38.0970", "15.0610",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.0570", "44.9780", "37.6210", "14.4580",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.3360", "44.8790", "37.9080", "14.5490",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.2820", "44.8840", "37.9310", "14.4670",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.5660", "45.1130", "37.8640", "14.5890",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.3430", "45.0490", "37.7420", "14.5520",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.3290", "44.9620", "37.7330", "14.6340",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.1640", "45.0180", "37.6370", "14.5090",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.9290", "45.0620", "38.2780", "14.5890",  "F:H - R:H",     
Average,,,"01:37.7487", "45.3238", "37.8093", "14.6156"
Best possible,,, "01:36.7970", "44.8710", "37.4680", "14.4580"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"NihonTiger"
"1 ", ks_mazda_mx5_cup, no,"0", "01:47.2530", "54.7020", "37.9930", "14.5580",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.9830", "45.4580", "37.8050", "14.7200",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.5410", "46.0530", "37.8180", "14.6700",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.9560", "45.2870", "37.8540", "14.8150",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.6140", "45.2790", "37.6820", "14.6530",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.6320", "45.2250", "37.8710", "14.5360",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.5860", "45.0400", "37.8810", "14.6650",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.7880", "45.2280", "37.8540", "14.7060",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.3480", "45.0670", "37.6920", "14.5890",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.2100", "44.8980", "37.7000", "14.6120",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.9070", "45.1540", "38.1460", "14.6070",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.4990", "45.1470", "37.6870", "14.6650",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.5670", "45.2190", "37.6370", "14.7110",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.9250", "45.0820", "38.1510", "14.6920",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.9810", "45.6100", "37.7510", "14.6200",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.1910", "45.0730", "37.9980", "15.1200",  "F:H - R:H",     
Average,,,"01:38.3738", "45.8451", "37.8450", "14.6837"
Best possible,,, "01:37.0710", "44.8980", "37.6370", "14.5360"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"gunciz"
"1 ", ks_mazda_mx5_cup, no,"0", "01:49.9240", "56.0280", "38.7220", "15.1740",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.3580", "45.0870", "37.7460", "14.5250",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.6250", "45.4800", "38.4390", "14.7060",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:36.9790", "44.8560", "37.6650", "14.4580",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.3680", "45.2040", "37.5470", "14.6170",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.5150", "45.0940", "37.7950", "14.6260",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.4700", "44.8730", "38.0930", "14.5040",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.7220", "45.1520", "38.0300", "14.5400",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.3480", "45.1800", "37.6200", "14.5480",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.1560", "45.0550", "37.4990", "14.6020",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.7860", "44.9960", "38.0980", "14.6920",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.6020", "45.1400", "37.8910", "14.5710",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.2400", "45.0800", "37.5400", "14.6200",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.8620", "45.1140", "38.2580", "14.4900",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.1520", "45.8530", "37.7330", "14.5660",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.0200", "45.0550", "38.2910", "14.6740",  "F:H - R:H",     
Average,,,"01:38.3829", "45.8279", "37.9354", "14.6196"
Best possible,,, "01:36.8130", "44.8560", "37.4990", "14.4580"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"McLarenTim"
"1 ", ks_mazda_mx5_cup, no,"0", "01:58.0790", "62.6170", "40.7840", "14.6780",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.4630", "46.0460", "37.8630", "14.5540",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.7750", "45.0490", "38.4440", "15.2820",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.6660", "45.9220", "38.0390", "14.7050",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.5490", "45.1600", "37.8850", "14.5040",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.2280", "44.9880", "37.7050", "14.5350",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.3810", "45.3070", "37.5430", "14.5310",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.3090", "45.0190", "37.7870", "14.5030",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:36.8730", "44.7630", "37.6420", "14.4680",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.1450", "44.8730", "37.6920", "14.5800",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.3420", "45.1420", "37.7230", "14.4770",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.1070", "44.7670", "37.7230", "14.6170",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.8560", "45.0760", "38.2900", "14.4900",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.2430", "45.1200", "37.6060", "14.5170",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.1340", "44.9520", "37.6740", "14.5080",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.2490", "44.8100", "37.7560", "14.6830",  "F:H - R:H",     
Average,,,"01:38.8375", "46.2257", "38.0098", "14.6020"
Best possible,,, "01:36.7740", "44.7630", "37.5430", "14.4680"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Viperion_NZ"
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.1600", "56.2900", "38.7040", "15.1660",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:38.3380", "45.5040", "38.2140", "14.6200",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.2090", "45.2490", "38.2670", "14.6930",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:37.4120", "44.9240", "37.8990", "14.5890",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.2460", "45.3850", "38.0340", "14.8270",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.1790", "45.3810", "38.1820", "14.6160",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.0430", "45.0590", "38.1510", "14.8330",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.9510", "45.0350", "38.3490", "14.5670",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.9790", "45.9500", "38.3500", "14.6790",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.3020", "45.4860", "38.2230", "14.5930",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:39.1230", "45.2750", "38.9980", "14.8500",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.2530", "45.3280", "38.3310", "14.5940",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:40.4300", "45.2560", "39.6410", "15.5330",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.2960", "45.4980", "38.1370", "14.6610",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.8620", "45.7610", "38.3590", "14.7420",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:39.1440", "46.1110", "38.2550", "14.7780",  "F:H - R:H",     
Average,,,"01:39.2455", "46.0933", "38.3809", "14.7713"
Best possible,,, "01:37.3900", "44.9240", "37.8990", "14.5670"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Georgin"
"1 ", ks_mazda_mx5_cup, no,"0", "01:52.2840", "58.0590", "39.2530", "14.9720",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:40.9520", "47.5550", "38.5390", "14.8580",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.6350", "46.9110", "39.3160", "15.4080",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:38.7850", "45.7080", "38.4340", "14.6430",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:39.1760", "45.9960", "38.5640", "14.6160",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:37.6120", "44.9040", "38.2130", "14.4950",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:37.6010", "45.1270", "37.9390", "14.5350",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:37.6120", "45.0300", "37.9970", "14.5850",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.8670", "45.2890", "38.0390", "14.5390",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.0960", "45.4060", "38.1100", "14.5800",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.6700", "45.7320", "38.2410", "14.6970",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.2930", "45.4720", "38.1010", "14.7200",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.4570", "45.1140", "37.8940", "14.4490",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.7970", "45.3130", "37.8450", "14.6390",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.8470", "44.8560", "38.1960", "14.7950",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.2020", "45.1460", "38.3400", "14.7160",  "F:H - R:H",     
Average,,,"01:39.3678", "46.3511", "38.3138", "14.7029"
Best possible,,, "01:37.1500", "44.8560", "37.8450", "14.4490"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"maestro"
"1 ", ks_mazda_mx5_cup, no,"0", "01:59.9670", "65.8000", "38.5970", "15.5700",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:37.9190", "45.0800", "38.2420", "14.5970",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.1300", "45.3040", "38.2460", "14.5800",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:40.5380", "46.8350", "38.5290", "15.1740",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:37.5670", "45.1330", "37.9660", "14.4680",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.6860", "45.5000", "38.3680", "14.8180",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.4020", "45.5010", "37.9750", "14.9260",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.5160", "46.2000", "38.8350", "14.4810",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:37.7220", "44.9950", "38.2360", "14.4910",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.8750", "44.8650", "38.4300", "14.5800",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.0990", "45.7820", "37.8820", "14.4350",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:37.5720", "45.0830", "37.8990", "14.5900",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:37.4870", "44.9450", "37.9940", "14.5480",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:36.9640", "44.7950", "37.7650", "14.4040",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.2550", "44.9510", "37.9580", "14.3460",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:36.9090", "44.7080", "37.7780", "14.4230",  "F:H - R:H",     
Average,,,"01:39.4130", "46.5923", "38.1688", "14.6519"
Best possible,,, "01:36.8190", "44.7080", "37.7650", "14.3460"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Waffles"
"1 ", ks_mazda_mx5_cup, no,"0", "01:54.1880", "60.0360", "39.4560", "14.6960",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:39.6640", "47.3560", "37.6740", "14.6340",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:41.0170", "46.4730", "39.1400", "15.4040",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.9230", "46.9230", "38.4970", "14.5030",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.2240", "45.5380", "38.0520", "14.6340",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.4960", "46.2920", "38.5700", "14.6340",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.6640", "45.5550", "38.0790", "15.0300",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:40.1510", "46.9700", "38.3950", "14.7860",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.9490", "45.9930", "38.1680", "14.7880",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.0990", "45.1250", "38.2860", "14.6880",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.8360", "45.4750", "38.4520", "14.9090",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:39.5820", "46.0000", "38.8890", "14.6930",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.5450", "45.7380", "38.0150", "14.7920",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.6950", "45.5450", "38.6110", "14.5390",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.9250", "45.3380", "38.0890", "14.4980",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.7830", "45.1730", "38.1110", "14.4990",  "F:H - R:H",     
Average,,,"01:39.9838", "46.8456", "38.4053", "14.7329"
Best possible,,, "01:37.2970", "45.1250", "37.6740", "14.4980"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"nemaides"
"1 ", ks_mazda_mx5_cup, no,"0", "01:50.6700", "56.9940", "39.0770", "14.5990",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:46.7170", "53.8330", "38.0480", "14.8360",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.4610", "45.4110", "37.9440", "15.1060",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:40.7700", "46.5980", "38.8490", "15.3230",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.7830", "45.5660", "38.5610", "14.6560",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:39.2230", "45.8030", "38.9080", "14.5120",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:38.4520", "45.5640", "38.3030", "14.5850",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:39.9100", "45.9500", "38.5930", "15.3670",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.0330", "45.3390", "38.1330", "14.5610",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:38.3460", "45.6600", "38.1510", "14.5350",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:38.3560", "45.3690", "37.8260", "15.1610",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:41.2780", "46.1170", "40.6580", "14.5030",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:38.3030", "45.4010", "38.2230", "14.6790",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:38.4720", "45.4430", "38.2860", "14.7430",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:37.7490", "45.1750", "37.9220", "14.6520",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:38.1170", "45.1520", "38.4300", "14.5350",  "F:H - R:H",     
Average,,,"01:40.1025", "46.8359", "38.4945", "14.7721"
Best possible,,, "01:37.4810", "45.1520", "37.8260", "14.5030"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"Smartpipe"
"1 ", ks_mazda_mx5_cup, no,"0", "01:51.0770", "57.2490", "39.0600", "14.7680",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:53.1330", "59.7760", "38.5690", "14.7880",  "F:H - R:H",     
"3 ", ks_mazda_mx5_cup, no,"0", "01:38.9180", "45.3870", "38.6640", "14.8670",  "F:H - R:H",     
"4 ", ks_mazda_mx5_cup, no,"0", "01:39.3940", "46.0690", "38.4930", "14.8320",  "F:H - R:H",     
"5 ", ks_mazda_mx5_cup, no,"0", "01:38.6410", "45.4730", "38.5070", "14.6610",  "F:H - R:H",     
"6 ", ks_mazda_mx5_cup, no,"0", "01:38.5380", "45.4240", "38.4710", "14.6430",  "F:H - R:H",     
"7 ", ks_mazda_mx5_cup, no,"0", "01:39.1120", "45.6480", "38.7400", "14.7240",  "F:H - R:H",     
"8 ", ks_mazda_mx5_cup, no,"0", "01:38.5370", "45.5730", "38.2540", "14.7100",  "F:H - R:H",     
"9 ", ks_mazda_mx5_cup, no,"0", "01:38.3770", "45.1460", "38.6060", "14.6250",  "F:H - R:H",     
"10 ", ks_mazda_mx5_cup, no,"0", "01:37.7810", "44.8970", "38.2240", "14.6600",  "F:H - R:H",     
"11 ", ks_mazda_mx5_cup, no,"0", "01:37.5720", "44.9400", "38.0160", "14.6160",  "F:H - R:H",     
"12 ", ks_mazda_mx5_cup, no,"0", "01:38.7380", "45.0040", "39.0910", "14.6430",  "F:H - R:H",     
"13 ", ks_mazda_mx5_cup, no,"0", "01:44.9430", "52.1800", "37.8860", "14.8770",  "F:H - R:H",     
"14 ", ks_mazda_mx5_cup, no,"0", "01:37.9190", "45.1170", "38.2630", "14.5390",  "F:H - R:H",     
"15 ", ks_mazda_mx5_cup, no,"0", "01:38.1030", "45.1740", "38.3760", "14.5530",  "F:H - R:H",     
"16 ", ks_mazda_mx5_cup, no,"0", "01:37.7710", "44.7020", "38.1830", "14.8860",  "F:H - R:H",     
Average,,,"01:40.5346", "47.3599", "38.4627", "14.7120"
Best possible,,, "01:37.1270", "44.7020", "37.8860", "14.5390"

Lap, Vehicle, Pit, Pit time, Time, Sector 1, Sector 2, Sector 3,  Compound,     
"xPsychedelix"
"1 ", ks_mazda_mx5_cup, no,"0", "01:52.6100", "59.1280", "38.7580", "14.7240",  "F:H - R:H",     
"2 ", ks_mazda_mx5_cup, no,"0", "01:40.9420", "47.7840", "38.4520", "14.7060",  "F:H - R:H",     
