'+++++++++++++++++++++
Qualify
'+++++++++++++++++++++

Game:, "Assetto Corsa"
Session:, "Qualify"
Track:, "ttassen, autosport_prc"
Pole, "McLarenTim(01:42.8560)"
Lasted laps, "6"
Host, "Unknown"



Qualify result
'======================
Pos,   Class, Team, Vehicle, Driver, Laps, Best lap, Gap
"1",   "", "", "ks_porsche_cayman_gt4_clubsport", "McLarenTim", "4", "01:42.8560", "-",
"2",   "", "", "ks_porsche_cayman_gt4_clubsport", "PhotonBurst", "5", "01:43.6160", "00:00.7600",
"3",   "", "", "ks_porsche_cayman_gt4_clubsport", "MrGrinder", "4", "01:44.2670", "00:01.4110",
"NotJames", "ks_porsche_cayman_gt4_clubsport", "01:44.3890", "1.533"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:44.5380", "1.682"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "01:44.6090", "1.753"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:44.7210", "1.865"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "01:44.8350", "1.979"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "01:44.8490", "1.993"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:44.8500", "1.994"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "01:45.0630", "2.207"
"Waffles", "ks_porsche_cayman_gt4_clubsport", "01:45.1590", "2.303"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "01:45.2990", "2.443"
"Waffles", "ks_porsche_cayman_gt4_clubsport", "01:45.5290", "2.673"


'------------------------
Per driver
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "01:42.8560", ""
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "01:43.6160", "0.76"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "01:44.2670", "1.411"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "01:44.3090", "1.453"
"Electro", "ks_porsche_cayman_gt4_clubsport", "01:44.3860", "1.53"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "01:44.3890", "1.533"
"Waffles", "ks_porsche_cayman_gt4_clubsport", "01:45.1590", "2.303"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "01:45.7990", "2.943"
"Echo51", "ks_porsche_cayman_gt4_clubsport", "01:45.9030", "3.047"
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "01:45.9120", "3.056"
"Georgin", "ks_porsche_cayman_gt4_clubsport", "01:46.2760", "3.42"
"koolkei", "ks_porsche_cayman_gt4_clubsport", "01:46.7320", "3.876"


Qualify consistency
'======================
Driver, Vehicle, Consistency,
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "99.75%  0.26",
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "99.71%  0.2965",
"Electro", "ks_porsche_cayman_gt4_clubsport", "99.70%  0.317",
"gunciz", "ks_porsche_cayman_gt4_clubsport", "99.56%  0.4553",
"Echo51", "ks_porsche_cayman_gt4_clubsport", "99.54%  0.491",
"gman197002", "ks_porsche_cayman_gt4_clubsport", "99.53%  0.5017",
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "99.50%  0.514",
"Waffles", "ks_porsche_cayman_gt4_clubsport", "99.37%  0.6633",
"koolkei", "ks_porsche_cayman_gt4_clubsport", "99.24%  0.8105",
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "98.75%  1.306",
"NotJames", "ks_porsche_cayman_gt4_clubsport", "94.85%  5.38",
"Georgin", "ks_porsche_cayman_gt4_clubsport", "93.41%  7.0068",




Qualify sectors
'======================
'------------------------
Sector 1
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "33.1470", "-"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "33.2440", "0.0970"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "33.3740", "0.2270"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "33.4700", "0.3230"
"Electro", "ks_porsche_cayman_gt4_clubsport", "33.6570", "0.5100"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "33.6760", "0.5290"
"Waffles", "ks_porsche_cayman_gt4_clubsport", "33.7030", "0.5560"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "33.8070", "0.6600"
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "33.9480", "0.8010"
"Georgin", "ks_porsche_cayman_gt4_clubsport", "34.1590", "1.0120"
"Echo51", "ks_porsche_cayman_gt4_clubsport", "34.2720", "1.1250"
"koolkei", "ks_porsche_cayman_gt4_clubsport", "34.7820", "1.6350"
'------------------------
Sector 2
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "18.0720", "-"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "18.1490", "0.0770"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "18.2250", "0.1530"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "18.2390", "0.1670"
"gman197002", "ks_porsche_cayman_gt4_clubsport", "18.2430", "0.1710"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "18.2570", "0.1850"
"Waffles", "ks_porsche_cayman_gt4_clubsport", "18.2870", "0.2150"
"Electro", "ks_porsche_cayman_gt4_clubsport", "18.3650", "0.2930"
"koolkei", "ks_porsche_cayman_gt4_clubsport", "18.4010", "0.3290"
"Echo51", "ks_porsche_cayman_gt4_clubsport", "18.4860", "0.4140"
"Georgin", "ks_porsche_cayman_gt4_clubsport", "18.4910", "0.4190"
"Salzeder", "ks_porsche_cayman_gt4_clubsport", "18.5220", "0.4500"
'------------------------
Sector 3
'------------------------
Driver, Vehicle, Time, Gap,
"McLarenTim", "ks_porsche_cayman_gt4_clubsport", "28.1110", "-"
"PhotonBurst", "ks_porsche_cayman_gt4_clubsport", "28.1790", "0.0680"
"Electro", "ks_porsche_cayman_gt4_clubsport", "28.1970", "0.0860"
"gunciz", "ks_porsche_cayman_gt4_clubsport", "28.5070", "0.3960"
"NotJames", "ks_porsche_cayman_gt4_clubsport", "28.5200", "0.4090"
"MrGrinder", "ks_porsche_cayman_gt4_clubsport", "28.5340", "0.4230"
"Waffles", "ks_porsche_cayman_gt4_clubsport", "28.5350", "0.4240"
"Georgin", "ks_porsche_cayman_gt4_clubsport", "28.6060", "0.4950"
"Echo51", "ks_porsche_cayman_gt4_clubsport", "28.8370", "0.7260"
